"344","Vlojen-burg straat","https://adamlink.nl/geo/street/lange-houtstraat/6358"
"345","Vlojen-burg dwars straat","https://adamlink.nl/geo/street/korte-houtstraat/5643"
"346","Naarder veer","https://adamlink.nl/geo/street/muiderplein/6206"
"347","Weesper straat","https://adamlink.nl/geo/street/weesperstraat/4919"
"348","Weesper dwars straat","https://adamlink.nl/geo/street/lepelstraat/2679"
"349","Nieuwe Plantage","https://adamlink.nl/geo/street/plantage-middenlaan/3608"
"350","Marken straat","https://adamlink.nl/geo/street/rapenburgerstraat/3744"
"351","Lazarus Huys","https://adamlink.nl/geo/building/leprozenhuis/594"
"352","Lazarus steeg","https://adamlink.nl/geo/street/lazarussteeg/5748"
"353","Joode bree straat","https://adamlink.nl/geo/street/jodenbreestraat/2158"
"354","Korte markens straat","https://adamlink.nl/geo/street/markensteeg/5621"
"355","Valken-burgs straat","https://adamlink.nl/geo/street/valkenburgerstraat/4618"
"356","Markens dwars straat",
"357","Uylen-burgs straat","https://adamlink.nl/geo/street/uilenburgerstraat/5667"
"358","Bataviers straat","https://adamlink.nl/geo/street/batavierstraat/5666"
"359","Bataviers eerste dwars straat","https://adamlink.nl/geo/street/eerste-batavierdwarsstraat/5720"
"360","Bataviers tweede dwars straat","https://adamlink.nl/geo/street/tweede-batavierdwarsstraat/5921"
"361","Steen-houwers steeg","https://adamlink.nl/geo/street/uilenburgersteeg/4591"
"362","Korte-hout straat","https://adamlink.nl/geo/street/houtkopersdwarsstraat/1894"
"363","Korte-hoog straat","https://adamlink.nl/geo/street/snoekjessteeg/4172"
"364","Salamander steeg","https://adamlink.nl/geo/street/salamandersteeg/5710"
"365","Korte-dyk straat","https://adamlink.nl/geo/street/korte-dijkstraat/2464"
"366","Dyk  dwars straat","https://adamlink.nl/geo/street/dijkdwarsstraat/1004"
"367","Dyk straat","https://adamlink.nl/geo/street/dijkstraat/1009"
"368","Kyser straat","https://adamlink.nl/geo/street/keizersstraat/2338"
"369","Korte Kyser straat","https://adamlink.nl/geo/street/korte-keizersstraat/2470"
"370","Korte Kyser dwars straat","https://adamlink.nl/geo/street/korte-keizersdwarsstraat/2469"
"371","Korte Koninks straat","https://adamlink.nl/geo/street/korte-koningsstraat/2473"
"372","Korte Koninks dwars straat","https://adamlink.nl/geo/street/korte-koningsdwarsstraat/2472"
"373","Kysers dwars straat","https://adamlink.nl/geo/street/lange-keizersdwarsstraat/2608"
"374","Konink straat","https://adamlink.nl/geo/street/koningsstraat/2446"
"375","Konink dwars straat","https://adamlink.nl/geo/street/brandewijnsteeg/595"
"376","Ridder straat","https://adamlink.nl/geo/street/ridderstraat/6974"
"377","Jonker straat","https://adamlink.nl/geo/street/jonkerstraat/6953"
"378","Colle-gat steeg","https://adamlink.nl/geo/street/kollegat-steeg/5657"
"379","Tweede Jonkers dwars straat","https://adamlink.nl/geo/street/eerste-jonkerdwarsstraat/7059"
"380","Tweede Ridders dwars straat","https://adamlink.nl/geo/street/eerste-ridderdwarsstraat/7060"
"381","Eerste Ridders dwars straat","https://adamlink.nl/geo/street/tweede-ridderdwarsstraat/7062"
"382","Eerste Jonkers dwars straat","https://adamlink.nl/geo/street/tweede-jonkerdwarsstraat/7061"
"383","Bantemer straat","https://adamlink.nl/geo/street/binnen-bantammerstraat/464"
"384","Schippers straat","https://adamlink.nl/geo/street/waalsteeg/4857"
"385","Witte-paart steeg","https://adamlink.nl/geo/street/geldersesteeg/1460"
"386","Smits steeg","https://adamlink.nl/geo/street/smidt-steeg/5490"
"387","Nieuwe bantmer straat","https://adamlink.nl/geo/street/buiten-bantammerstraat/639"
"388","Kruys of schippers straat","https://adamlink.nl/geo/street/schippersstraat/4009"
"389","Peper straat","https://adamlink.nl/geo/street/peperstraat/3515"
"390","Foeley straat","https://adamlink.nl/geo/street/foeliestraat/1349"
"391","Foeley dwars straat","https://adamlink.nl/geo/street/foeliedwarsstraat/1348"
"392","Katten burgs straat","https://adamlink.nl/geo/street/grote-kattenburgerstraat/6954"
"393","Eerste dwars straat","https://adamlink.nl/geo/street/derde-kattenburgerdwarsstraat/5734"
"394","Tweede dwars straat","https://adamlink.nl/geo/street/tweede-kattenburgerdwarsstraat/5736"
"395","Derde dwars straat","https://adamlink.nl/geo/street/eerste-kattenburgerdwarsstraat/5735"
"396"," Klyne katten burg straat","https://adamlink.nl/geo/street/kleine-kattenburger-straat/5653"
"397","Particuliere scheep-timmer-werve",
"398","Witten burgs straat","https://adamlink.nl/geo/street/grote-wittenburgerstraat/1596"
"399","Eerste dwars straat",
"400","Tweede dwars straat","https://adamlink.nl/geo/street/tweede-wittenburgerdwarsstraat/4581"
"401","Derde dwars straat",
"402","Kerk straat","https://adamlink.nl/geo/street/kleine-wittenburgerstraat/2397"
"403","Oosten-burg straat","https://adamlink.nl/geo/street/oostenburgervoorstraat/3318"
"404","Ooster oosten-burg straat","https://adamlink.nl/geo/street/oostenburgermiddenstraat/3315"
"405","Wester oosten-burg straat","https://adamlink.nl/geo/street/oostenburger-achterstraat/7063"
"406","Oosten-burg dwars straat","https://adamlink.nl/geo/street/oostenburgerdwarsstraat/3311"
