"street","straatnaam","minbouwjaar"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006083","Brand Dirk Ochsepark","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004236","Maasstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001036","Linnaeuspad","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004606","Raamgracht","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003634","Ingenhouszhof","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002416","EGoli","1973"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003328","Halmaheirastraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003645","J. de Koostraat","1963"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004325","Mezenstraat","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002328","Abraham Kuyperstraat","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001056","Joop van Weezelhof","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004916","William Boothstraat","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003355","Heemstedestraat","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004938","Woutertje Pietersestraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005220","Van Linschotenstraat","1879"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000983","Netwerkweg","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004368","Pieter Aertszstraat","1899"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004100","Kruisbessenstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005567","Zomerdijkstraat","1934"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001733","Ringweg-Noord","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004116","Laboratoriumstraat","1949"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004881","Wijsmullerstraat","1930"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003951","Kamperfoelieweg","1925"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002461","Bakhuys Roozeboomstraat","1950"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003816","Mosstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002617","Vijfde Vogelstraat","1918"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004360","Pier Panderstraat","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004431","Runstraat","1730"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003740","Grasrijk","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004514","Sibogastraat","1980"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006082","Titus van Rijnstraat","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002343","Bart de Ligtstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004980","Spaanse Brabanderstraat","1950"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002881","Flevopark","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003200","David Humehof","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001961","Blazerpad","1973"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005387","Parlevinker","1978"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001271","Lina Radkepad","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001220","J.M. den Uylstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003005","Bouwen Ewoutszstraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001247","Abraham de Haanstraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006000","Gooise Kant","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003963","Karimatastraat","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005313","Von Guerickestraat","1915"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005227","Van Neckstraat","1915"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005293","Vincent van Goghstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002970","Boetonstraat","1912"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005262","Vancouverstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003812","Moreelsestraat","1904"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003485","Johan Brouwerpad","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004436","Rusthofstraat","1947"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005835","Overleg","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003642","J.A. dèr Mouwstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004943","Zaandijkstraat","1882"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002834","Emmastraat","1893"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011004858","Tamariskhof","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003131","Coornhertstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003990","Kerkstraat","1673"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001699","Gutserstraat","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003545","Hermanus van der Tuukhof","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003767130","Memeleiland","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004630","Reigerweg","1914"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005744","Teteringenstraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002785","Dulongstraat","1952"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001684","Elbaweg","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000930","Kamerpalmhof","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003137","Corellistraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001493","Bastenakenstraat","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004513","Shackletonstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004566","Populierenweg","1916"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004187","Linnaeushof","1906"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003345","Hartelstein","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004855","Westerstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001414","Dinarpromenade","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000943","Pijlkruidstraat","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004815","Ward Bingleystraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003160","Cort van der Lindenkade","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001230","Gerda Brautigamstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004990","Speerstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005154","Trompenburgstraat","1915"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005451","Hildebrandstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000998","Artemisstraat","2004"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001716","Nellie van Kolstraat","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005686","Rijtuigenhof","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001561","Ir. Jakoba Mulderplein","1899"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002071","Johan Lulofsstraat","2004"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002196","Martin Niemöllerstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002649","Adriaan Kluitstraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004470","Schalk Burgerstraat","1914"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005425","Papendrechtstraat","1981"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001371","Zeebruggeplein","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003937","Jupiterstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005751","Tuilstraat","1984"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005841","Anna Spenglerstraat","1893"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002409","Windjammerdijk","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003423","Jan de Jonghstraat","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003704","Gerrit Stuyverstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003651","J.J. Viottastraat","1917"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004852","Westerleestraat","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011942845","Amstelbestpad","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002153","James Bradleystraat","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951158","Louise Marie Loeberplantsoen","2012"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002738","Apollolaan","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002331","Th. K. van Lohuizenlaan","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003558","Hobbemakade","1896"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002485","Bartholomeus Drijfhoutstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001128","Hof van Versailles","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006051","Herman Hellingplantsoen","2011"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004342","Pegasusstraat","1938"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001727","Muntbergweg","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004827","Watersteeg","1914"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004447","Saffierstraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002752","Ariana Nozemanstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004241","Magalhaensstraat","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001091","Koffieweg","2002"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002719","Ankerweg","1963"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003968","Karthuizersdwarsstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001657","Teleportboulevard","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002537","Eerste Constantijn Huygensstraat","1869"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003020","Brediusstraat","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005373","Fokkezeil","1976"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004257","Marco Polostraat","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001985","Boomgaardlaan","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002638","Achterlaan","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005461","Hollandse Tuin","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003158","Coronelstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003636","Inlaagstraat","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001415","Pennyhof","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004797","Palmdwarsstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005530","Stammerlandweg","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005688","Carry Pothuis-Smitstraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003465","Jasper Warnerhof","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003539","Herman de Manstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004165","Lepelkruisstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002837","Enge Kerksteeg","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003002","Boutenburg","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002755","Arnold Geulincxpad","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004000","Kinderdijkstraat","1934"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005805","Compagniestraat","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003185","Daltonstraat","1950"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004476","Scheldestraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951436","Molen 't Haasjepad","2016"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001542","Burgerweeshuispad","1975"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003882","Nijenburg","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003397","Jacob Marisplein","1907"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004908","Willem Royaardsstraat","1939"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003094","Chaloen","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004633","Reimersbeek","1961"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002707","Amundsenweg","1949"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003406","Jacob van Maerlantstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005519","Leksmondhof","1979"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005114","Thorbeckeplein","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001449","Bufferstraat","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000925","Buyspad","2002"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002915","Bessenpad","1980"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003344","Hart Nibbrigstraat","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002418","Edumbe","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004477","Schellingwouderdijk","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003662","Fröbelstraat","2011"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002599","Tweede van Swindenstraat","1891"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003372","Hemonylaan","1881"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004249","Malvastraat","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005829","Wilhelmina Bladergroenstraat","1985"
